Area_sqft,Property_Type,Year_Built,Distance_to_City_Center_km,Bedrooms,Bathrooms,Floor_Number,Price_INR
4402,1.0,2019,43.98040297453514,6,6,2,36187756
5913,0.0,2017,1.6685525654604374,6,6,20,24278275
5480,0.0,2018,3.9426931684038835,6,6,2,42474972
4158,0.5,2014,27.428926076148784,5,6,1,33344030
1926,0.0,2025,21.972700086299458,3,2,3,8461355
1003,0.5,2014,28.487136707499296,2,2,3,4606761
1202,0.0,2016,31.368863158654815,1,1,5,11894451
1485,0.0,2022,2.0294233234483636,2,1,7,11722983
2480,0.5,2013,21.970501724481107,3,4,1,18517039
4988,0.0,2012,22.61838271023489,6,6,11,31423972
542,0.0,2022,28.14510469437316,1,1,10,2201215
3812,0.0,2021,16.450113503153567,5,5,19,27210996
1785,0.0,2024,3.5282391297249522,3,3,18,8770555
4618,0.0,2023,14.865685135679266,5,4,12,20693045
1921,0.0,2012,10.190634613877705,3,2,2,7196422
5634,1.0,2018,35.4917075698892,6,6,0,52641067
2308,0.0,2020,39.64609384133757,3,3,13,24032721
5876,0.5,2019,8.232568257685426,6,6,0,54360434
1817,0.0,2010,27.61324062135379,2,3,13,9789934
3975,0.0,2023,9.442319846933069,5,6,0,18299834
1153,0.0,2018,37.52323953729313,2,2,17,4170523
4759,1.0,2017,34.84139059506389,5,5,2,69924703
2441,0.0,2023,26.39334168060649,3,2,3,9882537
4583,1.0,2010,14.62317867860021,6,5,1,40599241
2907,1.0,2017,44.247378150282,4,5,1,41350463
1660,1.0,2013,29.265801510347966,2,3,3,13630667
1933,0.0,2015,33.374224439041825,3,2,12,11282435
1994,0.0,2025,39.68045226401114,3,4,18,7694982
4320,0.5,2017,37.15600359519706,5,5,0,19246607
3646,0.5,2010,37.02969171318343,4,5,2,13343492
1995,0.0,2024,11.80671931348652,2,3,3,15302895
3640,1.0,2013,14.558816306962957,5,5,1,34763166
3699,0.5,2011,17.96796086710957,4,4,3,16320984
2779,1.0,2010,41.29611256019537,4,4,0,34037992
3335,0.0,2022,3.0469350560449007,5,4,8,43474153
3909,0.5,2013,12.032736552945195,4,4,3,50471489
5555,0.0,2021,20.208036570325955,6,5,19,39227237
498,0.5,2012,32.32256470834037,1,2,1,3572641
4636,0.0,2023,7.716403323666537,5,6,16,35070145
4989,0.0,2018,23.083228335873777,6,6,5,19485391
2135,1.0,2010,15.411420989955941,3,3,1,30634731
5786,0.0,2024,10.126276802394333,6,6,13,43838518
1997,0.5,2020,3.2395527684874184,2,1,0,11139293
4378,1.0,2015,37.08106745379551,5,6,0,37644741
5920,0.0,2023,30.963690648339306,6,6,20,24022166
3292,0.5,2013,13.00120125983901,5,4,2,15684736
4467,0.5,2013,17.818430459169193,6,5,1,33927263
1253,0.0,2012,24.890123479891017,1,1,11,7125032
3581,0.0,2011,14.794859291508017,4,3,16,13155739
5691,1.0,2013,8.836380820318556,6,5,1,32830585
1993,0.0,2016,9.874384752026671,3,4,18,8135562
1255,0.0,2016,38.354728209451615,1,1,11,4210294
2861,1.0,2010,22.067630011541112,3,3,0,40832225
5404,0.0,2025,21.48177524697767,6,6,8,24298358
3479,0.0,2019,17.748320048333728,5,4,20,24426663
3412,0.0,2022,32.659971460928844,5,6,10,13805332
2810,0.0,2012,37.41923023702559,4,3,11,15358652
2823,0.0,2021,32.56515878318753,4,4,16,10624777
4047,0.0,2013,22.066687264906115,6,6,15,14499854
4373,0.0,2012,9.422539276231438,6,6,17,16189173
5846,1.0,2023,24.61143092897267,6,6,0,38610909
2373,0.0,2015,32.8216948211659,3,4,5,8350564
4773,0.0,2016,18.89038008369337,6,6,11,51267806
3662,0.0,2013,44.59205706329491,5,4,2,11326105
903,0.5,2021,42.111048384199634,2,1,0,4068013
2157,1.0,2016,42.004352543084515,2,2,0,31887486
4574,0.0,2023,26.913974571950313,5,5,19,32520340
2375,1.0,2024,25.098551609819175,3,4,3,15498316
1099,0.0,2015,24.255519891328824,1,1,0,3873497
1059,0.0,2010,21.3839558715364,1,2,3,10479635
4590,0.0,2010,7.667190782497979,6,6,16,29107431
2050,0.0,2021,39.51711371996762,2,3,8,7389570
1076,0.0,2013,36.886752695035646,2,3,17,3584425
621,0.0,2016,33.55523070414344,1,1,16,3696880
2358,0.0,2013,31.20094421033065,2,1,16,13702969
5266,1.0,2016,21.25862165170557,6,6,2,51808544
5229,1.0,2015,44.80236042634735,6,6,3,43229149
5741,1.0,2013,20.11594559411102,6,5,0,84144064
3052,0.0,2019,12.18783268580263,3,2,1,12916437
3705,1.0,2017,15.343662469921998,4,3,2,21826612
520,0.0,2010,32.325885905484334,1,2,15,2860120
5553,0.0,2016,13.900064739345911,6,6,19,37288820
4625,0.0,2021,30.254077664410843,5,4,3,50521030
3850,0.5,2021,32.12821464769519,4,5,1,31696972
1991,0.0,2010,40.767236793660956,2,3,20,10177468
3606,0.0,2015,20.958901775994992,4,4,10,14397228
3331,0.0,2016,22.289033919836264,4,3,6,21549952
3946,0.5,2015,3.5684336513892427,5,4,0,33798338
1193,1.0,2022,8.311144889501062,1,2,2,8533687
2522,1.0,2013,11.735766118492803,4,5,1,39227560
5128,0.0,2017,41.97972242270447,6,5,20,30834675
3796,0.0,2020,29.020073945936716,5,4,10,14996435
2522,0.5,2017,40.64844697481174,4,3,2,10187373
4632,0.0,2025,14.394321029272371,6,5,10,34951234
2708,0.5,2011,15.173725456087576,3,2,2,21178605
3683,1.0,2023,22.691445414450943,5,4,2,40119584
4026,0.0,2022,29.853350701693152,5,5,6,46159004
1197,0.0,2022,7.046059388241837,1,1,14,9105276
3033,0.0,2024,8.20355860797767,4,3,3,13774942
3956,1.0,2010,36.221850375838834,5,6,1,17546512
1967,0.0,2023,38.883307931960836,2,3,6,21746096
4711,0.0,2017,0.8067802649649525,5,4,18,53795866
5280,0.0,2016,32.07881303211633,6,6,15,53337992
763,1.0,2019,16.449697383481496,1,1,2,8253707
4726,0.0,2020,15.776929057290731,5,6,8,34619415
782,0.0,2011,25.297500870491433,1,2,1,2652183
4730,0.5,2014,34.08684728748343,6,5,1,35456351
2601,0.0,2014,41.79607435362549,4,5,20,8551624
5556,0.0,2016,0.9680848670181166,6,6,10,38720252
4153,1.0,2011,12.351446431733207,5,6,1,64400486
5832,0.0,2018,17.748381163615022,6,5,7,24091421
4507,0.0,2018,3.9843125470674092,5,4,5,33722170
2621,1.0,2014,2.080014574862039,3,2,1,26138816
2602,0.5,2020,44.71195368979611,4,4,2,10802587
918,0.0,2022,29.2396471543349,1,1,12,6207024
5497,0.0,2011,12.445108780195069,6,6,20,19674410
635,0.0,2021,17.21549948996176,1,1,19,4646292
5557,0.0,2016,31.96871252466216,6,6,4,19654751
4793,0.0,2013,6.9616028169780915,5,6,4,19094916
1667,0.5,2025,19.408433516355654,2,3,3,9166655
2570,0.5,2020,38.91994002305328,4,3,1,20319967
1915,1.0,2012,12.571683782446009,2,2,1,18309730
2745,1.0,2020,8.187666833834523,4,3,3,30144561
2377,1.0,2016,39.881025801891084,2,1,1,20661467
5560,0.5,2016,42.77609913504064,6,6,3,65943734
1688,0.5,2010,39.67222676033655,2,1,0,6388141
3579,0.0,2016,41.54396359527846,5,6,14,11957786
5745,0.0,2022,18.641141598726605,6,6,5,22855784
1597,0.0,2019,21.341204220279,2,2,20,6648380
3576,0.5,2014,28.118337438638733,4,3,2,16076578
4332,0.0,2025,3.1116216212620236,6,6,16,20794742
2117,1.0,2016,30.839523947833595,3,3,0,19678441
2028,0.0,2017,24.642179733952823,2,2,15,7355766
4616,0.0,2019,42.21661783190503,5,5,13,16586577
3301,1.0,2024,24.713139078831514,4,3,0,36046957
1951,0.0,2024,44.60008014224776,2,2,0,7530577
3388,0.5,2021,43.640021919590964,4,5,2,16224295
943,0.0,2016,18.367700428991323,1,1,2,3549381
823,0.0,2022,2.0330569023487968,2,1,14,3750718
3817,0.5,2019,36.43761133815982,4,4,0,29957517
3577,1.0,2025,38.440402779008984,5,6,3,21150050
1393,1.0,2011,25.10656106082832,2,2,0,7059899
5376,0.0,2013,33.10349020380395,6,5,20,49490820
1931,1.0,2015,21.72998487804057,3,3,2,11034131
3403,0.0,2022,28.661786571344905,5,5,4,24020741
4786,0.0,2022,23.291327131085463,5,5,14,19382449
4826,1.0,2018,21.853374514480855,6,6,1,48034565
3915,0.0,2014,36.999397387859204,4,5,12,22987064
1972,0.0,2021,8.486377958814408,2,2,8,14878531
2332,0.0,2011,19.394181078375535,3,2,17,23391620
1311,1.0,2013,30.504008869057532,1,1,0,6447034
4201,0.0,2017,44.35946112331305,5,5,2,14295502
4811,1.0,2013,25.94159376253905,6,6,1,68256464
5561,0.0,2025,24.98379030411755,6,6,19,68823555
4124,0.5,2017,23.10700142121932,5,5,1,35695775
4430,1.0,2013,2.8091524953733136,6,6,1,74865028
3711,0.0,2017,29.46393665430596,4,4,0,24061060
555,1.0,2022,43.39166974678061,1,1,0,8436735
1328,0.0,2012,32.65137230374676,1,1,1,7305785
3881,0.0,2013,14.721178931934801,5,4,9,24682368
2435,0.0,2019,29.7335385465811,3,4,12,26800153
5856,0.0,2018,22.92426367435882,6,6,15,21986727
3129,0.5,2014,30.163905970549013,4,3,2,13454648
2732,1.0,2012,44.889055457705275,3,3,0,21173991
2097,0.0,2024,27.63273810491353,2,2,20,8389727
3073,1.0,2012,1.3567500592535089,4,3,0,17357050
1277,0.0,2013,11.784580796767441,1,2,13,8306618
5941,0.0,2024,19.34207019396415,6,5,17,25578558
2715,0.0,2011,3.604540871046624,3,2,18,17751114
3395,0.0,2016,21.092093233794305,5,4,10,21529120
5412,0.0,2016,20.61048580653533,6,6,6,60383524
1514,0.0,2018,39.53279046961166,2,1,8,15285436
1719,0.0,2017,13.343563045656767,3,2,17,12322302
3410,1.0,2012,18.648590422215026,5,6,3,17823578
756,0.5,2014,11.00588043106111,1,2,0,6498089
3392,0.0,2017,36.08593072300786,5,5,14,11763426
2345,0.0,2024,35.70790637421541,3,4,8,15629674
3779,0.0,2017,42.54232948193071,5,6,0,21563811
717,0.0,2011,37.51303165023083,1,1,15,3863653
2260,0.0,2022,36.392573707255735,2,1,2,14664409
1740,1.0,2021,11.00608899216547,3,2,2,18162429
3299,0.0,2010,30.91696616242786,4,5,17,18521282
1419,1.0,2025,2.3638317903532675,2,2,3,28855225
5079,1.0,2014,1.4861374080241183,6,5,1,82995753
1387,0.0,2010,14.024872320679656,2,1,19,8484435
1836,0.0,2022,39.180322819068365,2,3,11,12206629
1473,0.5,2016,12.756858067726084,2,2,0,7470599
760,0.0,2017,41.84016804177271,1,1,9,2602549
5009,0.0,2020,10.312834680364833,6,6,2,35793252
3407,1.0,2015,2.6094622853589478,4,5,2,36172374
3973,1.0,2012,26.92998999185426,4,3,0,36041572
3957,0.0,2023,36.87341371619738,5,4,15,27462383
1269,0.0,2021,25.867823970515357,2,2,2,8728713
1276,0.0,2019,22.984805714023803,1,1,1,5173716
4164,1.0,2010,20.03295793248144,5,5,3,60835570
5355,0.0,2011,32.36079292737816,6,6,15,49288117
4194,0.0,2011,43.471766153411025,6,5,4,12642669
2219,0.0,2019,14.480359540017924,3,3,3,16321538
2831,0.0,2011,15.753579547967364,3,4,0,10007816
4974,0.5,2019,3.4768360812806813,6,5,3,45728026
401,0.5,2014,7.8527032828640735,1,2,3,3346068
2092,0.5,2011,23.909894019122422,3,3,3,8598309
5315,0.0,2018,14.536182040703633,6,6,6,20987646
2589,0.5,2024,36.977781134188106,4,5,0,12860234
2704,0.0,2025,28.186040080865446,4,4,17,20437263
3402,0.0,2015,33.043202526481615,5,6,13,11834643
3457,1.0,2016,20.155164713458912,5,6,1,54590669
5492,0.0,2012,4.9324502238046,6,6,9,21179089
3556,0.0,2019,25.524871203444324,5,4,4,13861707
3714,0.5,2016,12.03366601418375,4,3,2,19042383
5725,0.0,2013,23.743323363586086,6,6,2,56073971
4410,0.0,2017,5.465029515512098,6,6,11,52301954
5280,0.0,2018,35.17472354325463,6,6,17,32018938
4933,0.0,2014,18.272761170231366,6,5,11,52110838
1694,0.0,2012,30.099911524682966,3,4,20,5615301
878,0.5,2023,22.411797057147652,1,1,3,12990220
3467,0.0,2020,21.27111099904051,4,3,3,24574596
5696,1.0,2015,17.49383823673431,6,5,0,32881735
4915,0.0,2012,21.984453116189687,6,6,11,29352706
5277,1.0,2015,27.765378426067045,6,5,3,51638327
4211,0.0,2016,10.473040666900214,6,5,18,16699559
4970,0.5,2015,32.29323349434414,6,5,2,37839424
3858,0.0,2013,22.110123896113173,5,5,18,14057223
1267,1.0,2016,27.946747294772997,1,1,0,6633201
3861,0.0,2011,21.530701726019405,5,4,2,13345256
1805,0.0,2022,7.7846066491297154,3,2,3,8276290
1898,0.0,2014,15.085791940908576,2,2,4,19497737
933,0.5,2015,15.656697582466222,2,1,3,7122648
5231,0.0,2015,18.53056674468984,6,6,10,55377909
4842,0.5,2014,14.697350540596865,6,6,1,38689148
1622,1.0,2019,30.525460511946644,2,1,0,14610884
3702,1.0,2014,44.74247386707202,5,4,3,18196067
3905,0.0,2017,31.92704234095577,4,5,11,14401287
3803,0.0,2014,43.1711424542015,5,5,15,20309744
1759,0.5,2024,33.35395423637811,3,4,2,15032465
5204,1.0,2025,26.605514381871657,6,6,2,33061511
1657,0.5,2020,31.901911301827944,3,3,1,22766522
3840,1.0,2015,36.844576772077275,4,5,1,33822510
5517,1.0,2019,37.597872503390306,6,5,2,28151038
5298,0.5,2010,6.20617978975952,6,6,2,26109318
4010,0.0,2010,28.334440329498126,5,6,0,12900202
1738,1.0,2010,7.61812772950226,3,3,0,9310041
569,0.0,2013,32.98620684031362,1,1,1,3187521
3908,0.0,2025,0.7461343559631116,4,4,1,55888152
1717,0.5,2012,29.036793954704674,3,2,0,12401059
3834,0.5,2014,2.6781590346724866,4,4,2,32474345
4795,0.0,2016,40.59842082928809,6,5,7,16914750
3461,0.0,2015,33.61334601583892,4,3,20,20921028
4185,0.0,2012,41.47607270568204,6,5,9,13554632
4572,0.0,2023,22.08483195400322,6,5,8,19136042
4308,0.0,2011,0.6249058680766489,6,6,11,43596865
4683,1.0,2011,42.07997241840304,5,4,2,21624976
1162,0.0,2012,12.449328090046032,2,1,5,4228900
1299,0.0,2019,15.387105718222749,2,1,20,5395667
3090,0.0,2012,25.125409538151104,4,5,2,17477550
2925,0.0,2012,10.15815660721762,4,3,15,18602769
5556,0.0,2023,43.213317353252464,6,6,1,20877476
417,0.0,2017,6.2697883105334,1,1,8,4835675
4244,1.0,2025,15.364422623571791,5,4,0,48090186
3307,1.0,2023,43.30315910227726,5,6,3,19393341
5429,0.0,2012,44.615967126008115,6,5,19,17261044
5857,1.0,2015,29.049355981010827,6,6,3,52392660
2349,0.0,2018,35.41641289497284,3,4,0,8569241
2149,0.0,2025,26.171873310531648,2,2,19,9533227
1941,0.5,2023,21.15898084071578,3,4,1,29557879
1868,0.0,2017,15.877400325255579,3,3,16,7177724
5997,0.0,2015,10.970588758761114,6,6,15,39461049
2903,0.0,2022,12.339189583465242,3,3,14,21078143
5518,1.0,2025,22.179574067284758,6,5,0,103071652
4614,1.0,2024,42.47591540465033,5,4,0,25861693
1871,1.0,2019,39.21602418938121,2,3,1,10170665
4972,0.0,2014,15.067293483189182,6,5,13,31041387
4462,0.5,2014,42.86796872824321,6,6,0,17941932
980,0.5,2017,7.5117265504254185,1,1,3,8932833
5402,1.0,2016,24.67011237552423,6,6,1,30678453
4360,0.5,2024,31.18180660008212,5,6,1,38406004
3360,0.0,2020,42.41081165763033,5,5,10,18937140
2723,0.0,2014,10.973204843700255,3,3,1,18010882
4587,1.0,2020,14.205647563716312,5,6,0,50343321
4426,0.0,2023,5.70539257994754,5,6,15,36084488
2088,0.0,2019,15.461903187187739,2,3,7,24210498
2815,1.0,2015,37.77581904649825,4,5,1,39736640
2977,0.0,2025,19.0100430880679,3,2,2,13398280
2940,0.0,2021,44.49991518790283,4,4,17,10656940
3951,0.0,2022,18.150808108040277,5,6,14,44586659
1324,0.0,2024,32.43881812508674,2,2,1,8902472
3794,0.5,2022,18.287276999072617,5,6,0,20709346
1970,0.0,2014,11.106590010138426,2,3,1,21517321
4597,0.0,2020,8.430549596858452,5,6,0,19832972
4766,0.0,2023,8.231005185669789,6,6,13,21600760
2754,0.5,2018,29.245897836751404,4,3,3,22218335
2724,0.0,2020,3.773434304316537,4,4,1,21263604
1356,0.0,2015,28.908973132358405,1,1,10,4704320
658,0.0,2012,18.987448466341952,1,2,4,2317319
4420,0.0,2012,30.005418174803673,6,5,5,15271096
4018,0.0,2019,1.4869002852740572,5,6,6,29909993
5441,0.0,2019,6.626280372026549,6,5,2,40183508
5015,0.0,2013,39.32639612792986,6,6,11,15391565
1855,0.0,2014,44.99608309970845,3,4,2,16626629
5266,1.0,2021,37.97419933436679,6,6,2,82109651
3781,0.0,2018,6.0941126362153035,4,5,13,44439034
4954,0.5,2019,9.454415020795667,6,6,1,27283108
1279,0.0,2020,8.345469382679081,2,1,6,5530804
3671,0.0,2011,39.11566786504572,4,5,0,10974161
5026,0.5,2011,37.304685166787216,6,5,3,33459534
3873,0.0,2023,18.810673460762057,5,4,20,48274824
3393,0.5,2010,6.017305881752932,5,6,1,15664980
5604,0.0,2024,40.04132739102797,6,5,11,38673016
3493,0.0,2017,26.40162698471173,5,4,7,12721366
634,0.0,2010,43.980973225184016,1,1,0,5345083
2221,0.0,2022,13.057486799558015,2,3,18,9598290
3297,0.0,2015,2.1642089395348365,5,5,15,35800339
4885,0.0,2011,44.21298654586851,6,6,15,14310806
5648,1.0,2018,16.20950575625553,6,5,2,32669496
5912,0.0,2013,20.44505808961603,6,5,4,21141097
2911,0.0,2019,4.376632556610373,3,4,12,21293654
2988,0.0,2020,26.889815911896207,4,5,7,20174996
2476,0.5,2014,12.07395579468843,3,3,2,11522890
2580,0.5,2011,30.818054314203312,4,3,0,10302653
2146,0.0,2014,34.322314795772584,2,2,10,7321995
933,0.0,2016,13.303229712142478,1,2,19,3738177
4160,0.0,2014,20.146240855610742,6,5,13,26400781
3095,0.0,2010,15.853121675463218,3,4,19,28445423
3323,0.0,2018,44.06810201845867,4,3,5,11798260
2003,0.5,2011,38.24393624207671,2,1,3,7636133
1975,1.0,2022,19.250006889451498,2,2,3,21538427
1514,0.0,2013,23.359448271692525,2,2,9,9197520
3111,0.0,2025,44.28902319558287,4,3,10,11789034
5595,0.0,2023,12.607304282666961,6,6,20,25069673
5754,0.0,2015,39.89302665952875,6,5,18,32325749
2076,0.0,2010,42.40018173634079,3,3,15,6143454
2935,0.0,2018,20.96904496034348,4,3,8,12132516
2323,1.0,2025,11.518493366806178,2,2,3,45143776
1870,0.0,2018,7.410844400845349,2,2,20,8225925
5072,0.0,2017,3.7392475302209514,6,6,2,21676045
5674,0.0,2018,8.583972301066732,6,6,13,42139391
4198,1.0,2022,15.48303067103522,5,6,1,27555080
2297,0.5,2013,34.92019986340092,2,2,2,26322490
4634,0.0,2018,17.78212696948455,5,6,19,51884699
5750,0.0,2013,16.667794293726338,6,6,19,21298975
2489,0.0,2014,38.07840690794036,3,4,9,23543818
2683,0.0,2015,26.956263010825953,4,5,20,9430506
1892,0.5,2020,20.976486628712543,2,3,2,9637845
2645,0.0,2016,28.514325529151126,4,4,13,9778522
1811,0.0,2020,25.431774298753872,3,4,8,6984214
3505,0.0,2012,20.276454885243414,4,4,0,21657656
1705,0.0,2011,18.283357220594795,2,1,0,16646839
4868,0.5,2021,39.88174467842078,6,6,1,24124668
1221,1.0,2024,8.705223475522823,1,1,3,23230895
1636,0.0,2014,7.520887161210238,2,3,3,11369192
3748,0.0,2019,36.133270363490794,5,4,10,13401484
4167,0.5,2012,5.866256432522239,5,6,2,34144507
4716,0.5,2024,43.65636656996766,5,4,3,23399322
2033,0.5,2020,12.914546301061325,2,2,0,10317285
3022,0.5,2024,38.47074488305244,3,3,2,14355610
5482,0.5,2012,29.298440299890355,6,6,0,37182322
5049,0.5,2016,36.506155231030945,6,6,1,22151694
3208,1.0,2015,18.287927298977646,4,5,1,51808103
509,1.0,2022,9.540481702679946,1,2,1,5716372
2644,0.0,2020,42.69122545919411,4,4,15,16851751
3331,0.5,2021,35.51407884016978,4,3,2,27187009
1348,1.0,2012,7.177200225310682,1,2,1,12089096
852,0.5,2016,20.19802148722738,1,1,1,10645355
3923,0.0,2019,15.203363415324905,5,6,5,16548854
506,0.5,2020,7.38195806500783,1,2,1,4921614
404,0.0,2019,26.8631565807802,1,1,0,1488263
5663,0.0,2015,33.42282968586945,6,5,17,31451056
536,0.0,2010,10.894193216455992,1,1,16,3312282
1192,1.0,2023,24.968657228641213,2,3,1,20340738
3912,0.5,2014,9.437121195755267,4,4,2,19359233
2063,1.0,2013,29.914267333597994,3,3,2,29168180
814,1.0,2012,31.6032506557817,1,1,2,7254874
3910,1.0,2012,22.860202620599466,4,5,0,57528377
596,0.0,2017,30.076009003050554,1,1,13,6170555
4065,0.0,2012,31.59734759631295,6,6,6,37974844
1919,0.5,2020,41.09760582136751,3,3,0,14856032
995,0.0,2011,37.655039117452546,1,1,6,8949466
1925,0.5,2014,37.084146650476754,2,1,0,23374861
5196,1.0,2019,1.466968632830478,6,6,3,35541661
1122,1.0,2012,12.195413027436263,1,1,3,6402821
2475,0.0,2019,9.094490490431406,4,5,6,10558294
493,0.0,2025,44.72593138879852,1,1,12,1850798
3446,1.0,2012,25.59449303194014,5,4,2,49848498
3294,0.0,2017,8.247542063626492,5,5,18,13032432
4609,1.0,2018,25.885086700209516,5,4,3,44622678
5336,0.0,2011,31.39200847161707,6,6,13,29613689
1547,1.0,2022,37.137110012040054,2,3,3,24569102
1974,1.0,2023,12.912593943469812,3,4,1,13399960
2704,0.5,2010,25.32093426489065,3,3,3,18447389
4508,0.0,2017,13.930849965741702,6,5,10,18924946
5235,0.0,2021,20.53208541024725,6,5,6,37472900
3665,0.5,2019,18.614693065388426,4,5,3,51024256
3001,0.0,2019,10.021673925256687,3,3,15,12727399
1608,1.0,2024,13.55053214382403,3,4,3,18022528
2482,0.0,2015,11.938024068046172,4,5,8,9334512
649,0.0,2021,36.61055816039137,1,1,4,4318235
646,0.0,2022,6.974113605410803,1,1,20,2838645
3905,1.0,2018,43.755122798190214,5,5,3,32644757
3637,1.0,2021,18.37980652793275,4,4,0,38822237
5822,0.5,2022,10.5426277827049,6,5,1,55163388
3820,0.5,2024,34.43997107253691,5,4,2,18629498
4623,0.5,2010,4.59663711524532,5,6,0,36446367
4141,0.5,2024,36.78029793960621,5,6,1,36348245
2387,1.0,2014,14.330611180245663,3,2,0,23357160
1772,0.5,2024,8.144458611784877,3,2,0,18168633
3707,1.0,2014,38.09337897824846,4,5,2,31862153
4282,0.0,2012,26.99170697692823,5,4,18,14299223
1656,1.0,2011,24.462879435884698,2,2,0,8318936
5418,0.5,2018,13.796549216409959,6,5,1,26856611
3440,1.0,2020,22.776942908723896,4,3,3,20739899
4559,0.0,2016,35.25691639637863,6,6,18,15713161
5525,0.5,2024,21.729465995554953,6,5,2,30758199
3246,1.0,2025,28.576086807953686,5,4,3,20845675
1627,0.0,2024,2.2285271849705626,2,3,18,13367633
1931,1.0,2018,26.88584242573453,3,2,2,10827916
4652,0.0,2012,10.773822432842426,6,6,13,28902167
786,1.0,2010,33.21891350455015,1,1,2,3746970
4080,0.0,2011,14.453766264038368,6,6,16,41883671
5366,0.5,2015,13.594203931912187,6,6,0,26044452
5739,0.0,2015,18.948453135798115,6,6,9,36194123
5729,0.0,2025,5.737268426418868,6,5,13,26798202
4197,0.5,2022,34.03380045981755,6,6,2,53801924
3167,0.0,2011,28.44942160647166,4,5,7,18177390
5577,0.5,2018,12.988323195084902,6,6,0,48927154
2504,0.5,2019,34.87409883999984,3,3,1,30547521
470,1.0,2023,43.28747881609728,1,1,1,2621554
896,0.0,2010,38.639426405689555,1,1,6,2669015
4755,0.5,2013,18.93416533456541,5,5,1,37561880
5877,0.0,2013,13.60236337624637,6,6,1,21406464
1907,0.0,2023,0.8612462284988223,2,3,12,14449330
5872,0.0,2010,12.015907925643543,6,5,12,55642868
3152,1.0,2021,5.654765168334966,4,5,1,34592858
2303,0.0,2014,37.351430695246144,2,3,12,7968999
4392,0.0,2015,35.09518369058784,6,5,8,25881542
828,0.0,2018,21.44771427158184,1,1,20,9442840
4637,0.5,2020,5.7084212255638445,5,5,2,23917735
2056,1.0,2017,23.620178567967457,3,4,1,32911651
5955,0.5,2024,24.1083931517449,6,5,2,52542799
2701,0.0,2013,28.586945738361663,4,4,14,15309987
2188,0.5,2015,23.894518526174014,2,3,2,26954878
5271,0.0,2016,4.929947562971456,6,6,9,22096833
4811,1.0,2015,28.936318155400347,6,6,1,42662938
1721,0.0,2014,44.57933355252481,3,3,1,9691755
4234,0.5,2010,28.689460219715677,6,6,2,16358618
1590,0.0,2016,16.649635752809235,1,2,16,17800816
4084,0.0,2020,28.17178578575978,5,6,20,16017767
4846,0.5,2016,25.366331713653366,6,5,1,22451146
2489,0.0,2014,4.727851676275871,3,2,13,9752168
4897,0.0,2024,28.718701968771853,6,6,10,21024143
4886,0.0,2025,29.554988768385968,6,6,5,20501171
